Product Name,Division,Region,Ship Mode,Current Factory,Candidate Factory,IsCurrent,OrderCount,Sales,CurrentLeadTime,PredictedLeadTime,LeadTimeChangeDays,LeadTimeReductionPct,CurrentMargin,PredictedMargin,ProfitImpact
Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,Same Day,Lot's O' Nuts,Wicked Choccy's,False,12,147.6,1.35,0.41,-0.93,69.2,0.6944,0.7391,6.59
Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,Same Day,Lot's O' Nuts,Sugar Shack,False,12,147.6,1.35,1.34,-0.0,0.3,0.6944,0.7049,1.54
Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,Same Day,Lot's O' Nuts,Secret Factory,False,12,147.6,1.35,1.11,-0.24,17.9,0.6944,0.7186,3.57
Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,Same Day,Lot's O' Nuts,The Other Factory,False,12,147.6,1.35,0.78,-0.57,42.0,0.6944,0.7264,4.72
Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,Second Class,Lot's O' Nuts,Lot's O' Nuts,True,60,828.0,6.58,6.51,-0.07,1.1,0.6944,0.6949,0.42
Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,Second Class,Lot's O' Nuts,Wicked Choccy's,False,60,828.0,6.58,2.16,-4.43,67.2,0.6944,0.7358,34.27
Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,Second Class,Lot's O' Nuts,Sugar Shack,False,60,828.0,6.58,4.99,-1.59,24.2,0.6944,0.7072,10.55
Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,Second Class,Lot's O' Nuts,Secret Factory,False,60,828.0,6.58,3.62,-2.97,45.1,0.6944,0.7218,22.64
Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,Second Class,Lot's O' Nuts,The Other Factory,False,60,828.0,6.58,2.76,-3.83,58.2,0.6944,0.7292,28.79
Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,Standard Class,Lot's O' Nuts,Lot's O' Nuts,True,191,2718.0,9.81,9.57,-0.24,2.4,0.6944,0.6949,1.11
Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,Standard Class,Lot's O' Nuts,Wicked Choccy's,False,191,2718.0,9.81,2.96,-6.85,69.8,0.6944,0.7358,112.41
Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,Standard Class,Lot's O' Nuts,Sugar Shack,False,191,2718.0,9.81,7.66,-2.15,21.9,0.6944,0.7069,33.73
Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,Standard Class,Lot's O' Nuts,Secret Factory,False,191,2718.0,9.81,5.28,-4.52,46.1,0.6944,0.7216,73.74
Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,Standard Class,Lot's O' Nuts,The Other Factory,False,191,2718.0,9.81,3.98,-5.83,59.4,0.6944,0.7293,94.69
Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,First Class,Lot's O' Nuts,Lot's O' Nuts,True,56,846.0,3.21,3.16,-0.05,1.6,0.6944,0.6957,1.1
Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,First Class,Lot's O' Nuts,Wicked Choccy's,False,56,846.0,3.21,2.43,-0.77,24.1,0.6944,0.7115,14.39
Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,First Class,Lot's O' Nuts,Sugar Shack,False,56,846.0,3.21,2.42,-0.78,24.5,0.6944,0.7111,14.1
Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,First Class,Lot's O' Nuts,Secret Factory,False,56,846.0,3.21,1.46,-1.75,54.5,0.6944,0.7295,29.63
Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,First Class,Lot's O' Nuts,The Other Factory,False,56,846.0,3.21,1.03,-2.18,67.9,0.6944,0.7319,31.65
Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Same Day,Lot's O' Nuts,Lot's O' Nuts,True,15,205.2,1.21,1.23,0.02,-2.0,0.6944,0.6961,0.34
Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Same Day,Lot's O' Nuts,Wicked Choccy's,False,15,205.2,1.21,1.07,-0.14,11.2,0.6944,0.7054,2.26
Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Same Day,Lot's O' Nuts,Sugar Shack,False,15,205.2,1.21,1.06,-0.15,12.6,0.6944,0.7005,1.25
Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Same Day,Lot's O' Nuts,Secret Factory,False,15,205.2,1.21,0.89,-0.32,26.5,0.6944,0.719,5.03
Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Same Day,Lot's O' Nuts,The Other Factory,False,15,205.2,1.21,0.74,-0.47,39.0,0.6944,0.7293,7.15
Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Second Class,Lot's O' Nuts,Lot's O' Nuts,True,95,1206.0,4.91,4.88,-0.03,0.7,0.6944,0.6961,2.01
Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Second Class,Lot's O' Nuts,Wicked Choccy's,False,95,1206.0,4.91,3.83,-1.08,22.0,0.6944,0.7088,17.32
Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Second Class,Lot's O' Nuts,Sugar Shack,False,95,1206.0,4.91,4.03,-0.88,17.9,0.6944,0.7047,12.35
Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Second Class,Lot's O' Nuts,Secret Factory,False,95,1206.0,4.91,2.84,-2.07,42.1,0.6944,0.723,34.49
Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Second Class,Lot's O' Nuts,The Other Factory,False,95,1206.0,4.91,2.16,-2.76,56.1,0.6944,0.7318,45.02
Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Standard Class,Lot's O' Nuts,Lot's O' Nuts,True,293,3945.6,7.31,7.14,-0.17,2.3,0.6944,0.6961,6.44
Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Standard Class,Lot's O' Nuts,Wicked Choccy's,False,293,3945.6,7.31,5.72,-1.58,21.7,0.6944,0.7092,58.16
Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Standard Class,Lot's O' Nuts,Sugar Shack,False,293,3945.6,7.31,5.88,-1.43,19.5,0.6944,0.7066,47.86
Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Standard Class,Lot's O' Nuts,Secret Factory,False,293,3945.6,7.31,4.01,-3.29,45.1,0.6944,0.7248,119.92
Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Standard Class,Lot's O' Nuts,The Other Factory,False,293,3945.6,7.31,2.93,-4.38,59.9,0.6944,0.7318,147.42
Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,First Class,Lot's O' Nuts,Lot's O' Nuts,True,113,1598.4,1.98,1.83,-0.15,7.5,0.6944,0.701,10.54
Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,First Class,Lot's O' Nuts,Wicked Choccy's,False,113,1598.4,1.98,4.85,2.86,-144.4,0.6944,0.5679,-202.32
Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,First Class,Lot's O' Nuts,Sugar Shack,False,113,1598.4,1.98,3.44,1.45,-73.4,0.6944,0.6339,-96.82
Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,First Class,Lot's O' Nuts,Secret Factory,False,113,1598.4,1.98,3.78,1.79,-90.5,0.6944,0.6202,-118.61
Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,First Class,Lot's O' Nuts,The Other Factory,False,113,1598.4,1.98,3.93,1.95,-98.2,0.6944,0.6131,-129.99
Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Same Day,Lot's O' Nuts,Lot's O' Nuts,True,43,504.0,0.89,0.86,-0.03,3.8,0.6944,0.6976,1.59
Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Same Day,Lot's O' Nuts,Wicked Choccy's,False,43,504.0,0.89,2.02,1.13,-126.9,0.6944,0.5787,-58.33
Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Same Day,Lot's O' Nuts,Sugar Shack,False,43,504.0,0.89,1.27,0.38,-42.8,0.6944,0.6423,-26.27
Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Same Day,Lot's O' Nuts,Secret Factory,False,43,504.0,0.89,1.58,0.69,-77.7,0.6944,0.6276,-33.7
Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Same Day,Lot's O' Nuts,The Other Factory,False,43,504.0,0.89,1.53,0.64,-71.6,0.6944,0.6197,-37.69
Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Second Class,Lot's O' Nuts,Lot's O' Nuts,True,144,1756.8,3.49,3.4,-0.09,2.7,0.6944,0.7006,10.73
Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Second Class,Lot's O' Nuts,Wicked Choccy's,False,144,1756.8,3.49,7.8,4.31,-123.5,0.6944,0.5894,-184.55
Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Second Class,Lot's O' Nuts,Sugar Shack,False,144,1756.8,3.49,5.04,1.55,-44.5,0.6944,0.6518,-75.0
Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Second Class,Lot's O' Nuts,Secret Factory,False,144,1756.8,3.49,5.74,2.25,-64.6,0.6944,0.6374,-100.28
Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Second Class,Lot's O' Nuts,The Other Factory,False,144,1756.8,3.49,6.23,2.74,-78.7,0.6944,0.629,-114.91
Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Standard Class,Lot's O' Nuts,Lot's O' Nuts,True,372,5025.6,4.96,4.54,-0.41,8.3,0.6944,0.6996,25.98
Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Standard Class,Lot's O' Nuts,Wicked Choccy's,False,372,5025.6,4.96,11.8,6.84,-138.1,0.6944,0.5815,-567.48
Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Standard Class,Lot's O' Nuts,Sugar Shack,False,372,5025.6,4.96,8.08,3.12,-63.0,0.6944,0.6454,-246.51
Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Standard Class,Lot's O' Nuts,Secret Factory,False,372,5025.6,4.96,8.85,3.9,-78.6,0.6944,0.6309,-319.26
Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Standard Class,Lot's O' Nuts,The Other Factory,False,372,5025.6,4.96,9.29,4.33,-87.4,0.6944,0.6228,-359.84
Wonka Gum,Other,Atlantic,First Class,Secret Factory,Lot's O' Nuts,False,8,47.5,2.41,4.5,2.09,-86.5,0.52,0.3912,-6.12
Wonka Gum,Other,Atlantic,First Class,Secret Factory,Wicked Choccy's,False,8,47.5,2.41,2.17,-0.24,10.0,0.52,0.5243,0.21
Wonka Gum,Other,Atlantic,First Class,Secret Factory,Sugar Shack,False,8,47.5,2.41,3.12,0.7,-29.1,0.52,0.4852,-1.65
Wonka Gum,Other,Atlantic,First Class,Secret Factory,Secret Factory,True,8,47.5,2.41,2.38,-0.03,1.4,0.52,0.5201,0.01
Wonka Gum,Other,Atlantic,First Class,Secret Factory,The Other Factory,False,8,47.5,2.41,2.39,-0.03,1.1,0.52,0.5086,-0.54
Wonka Gum,Other,Atlantic,Same Day,Secret Factory,Lot's O' Nuts,False,1,8.75,1.35,1.93,0.58,-43.2,0.52,0.3886,-1.15
Wonka Gum,Other,Atlantic,Same Day,Secret Factory,Wicked Choccy's,False,1,8.75,1.35,1.16,-0.19,13.8,0.52,0.5274,0.06
Wonka Gum,Other,Atlantic,Same Day,Secret Factory,Sugar Shack,False,1,8.75,1.35,1.6,0.25,-18.6,0.52,0.4819,-0.33
Wonka Gum,Other,Atlantic,Same Day,Secret Factory,Secret Factory,True,1,8.75,1.35,1.22,-0.13,9.7,0.52,0.52,0.0
Wonka Gum,Other,Atlantic,Same Day,Secret Factory,The Other Factory,False,1,8.75,1.35,1.39,0.04,-3.0,0.52,0.5104,-0.08
Wonka Gum,Other,Atlantic,Second Class,Secret Factory,Lot's O' Nuts,False,3,11.25,4.16,7.52,3.35,-80.5,0.52,0.4028,-1.32
Wonka Gum,Other,Atlantic,Second Class,Secret Factory,Wicked Choccy's,False,3,11.25,4.16,3.53,-0.64,15.3,0.52,0.5281,0.09
Wonka Gum,Other,Atlantic,Second Class,Secret Factory,Sugar Shack,False,3,11.25,4.16,4.88,0.72,-17.3,0.52,0.4893,-0.34
Wonka Gum,Other,Atlantic,Second Class,Secret Factory,Secret Factory,True,3,11.25,4.16,3.84,-0.33,7.8,0.52,0.5206,0.01
Wonka Gum,Other,Atlantic,Second Class,Secret Factory,The Other Factory,False,3,11.25,4.16,4.02,-0.14,3.4,0.52,0.5108,-0.1
Wonka Gum,Other,Atlantic,Standard Class,Secret Factory,Lot's O' Nuts,False,25,143.75,5.26,11.34,6.07,-115.4,0.52,0.3917,-18.44
Wonka Gum,Other,Atlantic,Standard Class,Secret Factory,Wicked Choccy's,False,25,143.75,5.26,5.25,-0.01,0.3,0.52,0.525,0.72
Wonka Gum,Other,Atlantic,Standard Class,Secret Factory,Sugar Shack,False,25,143.75,5.26,7.15,1.89,-35.9,0.52,0.4852,-5.01
Wonka Gum,Other,Atlantic,Standard Class,Secret Factory,Secret Factory,True,25,143.75,5.26,5.53,0.27,-5.1,0.52,0.5204,0.05
Wonka Gum,Other,Atlantic,Standard Class,Secret Factory,The Other Factory,False,25,143.75,5.26,5.83,0.56,-10.7,0.52,0.5092,-1.55
Wonka Gum,Other,Gulf,First Class,Secret Factory,Lot's O' Nuts,False,4,28.75,2.31,4.0,1.69,-73.1,0.52,0.4176,-2.94
Wonka Gum,Other,Gulf,First Class,Secret Factory,Wicked Choccy's,False,4,28.75,2.31,1.2,-1.11,48.1,0.52,0.5726,1.51
Wonka Gum,Other,Gulf,First Class,Secret Factory,Sugar Shack,False,4,28.75,2.31,3.37,1.06,-45.9,0.52,0.4676,-1.51
Wonka Gum,Other,Gulf,First Class,Secret Factory,Secret Factory,True,4,28.75,2.31,2.22,-0.09,3.9,0.52,0.5235,0.1
Wonka Gum,Other,Gulf,First Class,Secret Factory,The Other Factory,False,4,28.75,2.31,1.52,-0.79,34.2,0.52,0.5499,0.86
Wonka Gum,Other,Gulf,Same Day,Secret Factory,Lot's O' Nuts,False,1,5.0,0.67,1.6,0.93,-138.9,0.52,0.4057,-0.57
Wonka Gum,Other,Gulf,Same Day,Secret Factory,Wicked Choccy's,False,1,5.0,0.67,0.68,0.01,-1.8,0.52,0.5659,0.23
Wonka Gum,Other,Gulf,Same Day,Secret Factory,Sugar Shack,False,1,5.0,0.67,1.14,0.47,-69.6,0.52,0.4695,-0.25
Wonka Gum,Other,Gulf,Same Day,Secret Factory,Secret Factory,True,1,5.0,0.67,0.91,0.24,-36.4,0.52,0.52,0.0
Wonka Gum,Other,Gulf,Same Day,Secret Factory,The Other Factory,False,1,5.0,0.67,0.82,0.15,-22.1,0.52,0.5335,0.07
Wonka Gum,Other,Gulf,Second Class,Secret Factory,Lot's O' Nuts,False,9,45.0,4.38,6.49,2.1,-48.0,0.52,0.446,-3.33
Wonka Gum,Other,Gulf,Second Class,Secret Factory,Wicked Choccy's,False,9,45.0,4.38,2.16,-2.22,50.7,0.52,0.5791,2.66
Wonka Gum,Other,Gulf,Second Class,Secret Factory,Sugar Shack,False,9,45.0,4.38,5.41,1.02,-23.3,0.52,0.4781,-1.88
Wonka Gum,Other,Gulf,Second Class,Secret Factory,Secret Factory,True,9,45.0,4.38,3.87,-0.52,11.8,0.52,0.5258,0.26
Wonka Gum,Other,Gulf,Second Class,Secret Factory,The Other Factory,False,9,45.0,4.38,2.73,-1.65,37.6,0.52,0.5548,1.56
Wonka Gum,Other,Gulf,Standard Class,Secret Factory,Lot's O' Nuts,False,12,71.25,5.52,9.54,4.02,-72.9,0.52,0.4266,-6.66
Wonka Gum,Other,Gulf,Standard Class,Secret Factory,Wicked Choccy's,False,12,71.25,5.52,3.0,-2.51,45.5,0.52,0.5775,4.1
Wonka Gum,Other,Gulf,Standard Class,Secret Factory,Sugar Shack,False,12,71.25,5.52,7.66,2.14,-38.9,0.52,0.4709,-3.5
Wonka Gum,Other,Gulf,Standard Class,Secret Factory,Secret Factory,True,12,71.25,5.52,5.28,-0.24,4.3,0.52,0.5237,0.26
Wonka Gum,Other,Gulf,Standard Class,Secret Factory,The Other Factory,False,12,71.25,5.52,3.95,-1.57,28.5,0.52,0.5504,2.17
Wonka Gum,Other,Interior,First Class,Secret Factory,Lot's O' Nuts,False,9,47.5,1.92,3.09,1.17,-60.8,0.52,0.448,-3.42
Wonka Gum,Other,Interior,First Class,Secret Factory,Wicked Choccy's,False,9,47.5,1.92,2.38,0.46,-23.9,0.52,0.4895,-1.45
Wonka Gum,Other,Interior,First Class,Secret Factory,Sugar Shack,False,9,47.5,1.92,2.51,0.59,-30.8,0.52,0.4724,-2.26
Wonka Gum,Other,Interior,First Class,Secret Factory,Secret Factory,True,9,47.5,1.92,1.78,-0.14,7.3,0.52,0.5326,0.6
Wonka Gum,Other,Interior,First Class,Secret Factory,The Other Factory,False,9,47.5,1.92,0.91,-1.0,52.4,0.52,0.5644,2.11
Wonka Gum,Other,Interior,Same Day,Secret Factory,Lot's O' Nuts,False,2,11.25,0.76,1.55,0.8,-105.9,0.52,0.1079,-4.64
Wonka Gum,Other,Interior,Same Day,Secret Factory,Wicked Choccy's,False,2,11.25,0.76,1.08,0.33,-43.1,0.52,0.352,-1.89
Wonka Gum,Other,Interior,Same Day,Secret Factory,Sugar Shack,False,2,11.25,0.76,0.89,0.13,-17.9,0.52,0.388,-1.49
Wonka Gum,Other,Interior,Same Day,Secret Factory,Secret Factory,True,2,11.25,0.76,0.62,-0.13,17.4,0.52,0.528,0.09
Wonka Gum,Other,Interior,Same Day,Secret Factory,The Other Factory,False,2,11.25,0.76,0.82,0.06,-8.5,0.52,0.4319,-0.99
Wonka Gum,Other,Interior,Second Class,Secret Factory,Lot's O' Nuts,False,4,21.25,3.56,4.06,0.51,-14.2,0.52,0.4832,-0.78
Wonka Gum,Other,Interior,Second Class,Secret Factory,Wicked Choccy's,False,4,21.25,3.56,4.33,0.77,-21.6,0.52,0.4752,-0.95
Wonka Gum,Other,Interior,Second Class,Secret Factory,Sugar Shack,False,4,21.25,3.56,3.81,0.25,-7.1,0.52,0.5005,-0.41
Wonka Gum,Other,Interior,Second Class,Secret Factory,Secret Factory,True,4,21.25,3.56,2.97,-0.59,16.5,0.52,0.5382,0.39
Wonka Gum,Other,Interior,Second Class,Secret Factory,The Other Factory,False,4,21.25,3.56,2.75,-0.81,22.7,0.52,0.5423,0.47
Wonka Gum,Other,Interior,Standard Class,Secret Factory,Lot's O' Nuts,False,14,60.0,3.93,8.01,4.09,-104.1,0.52,0.3596,-9.62
Wonka Gum,Other,Interior,Standard Class,Secret Factory,Wicked Choccy's,False,14,60.0,3.93,5.25,1.32,-33.7,0.52,0.4709,-2.95
Wonka Gum,Other,Interior,Standard Class,Secret Factory,Sugar Shack,False,14,60.0,3.93,5.53,1.6,-40.9,0.52,0.4589,-3.67
Wonka Gum,Other,Interior,Standard Class,Secret Factory,Secret Factory,True,14,60.0,3.93,2.88,-1.05,26.7,0.52,0.5547,2.08
Wonka Gum,Other,Interior,Standard Class,Secret Factory,The Other Factory,False,14,60.0,3.93,3.27,-0.66,16.8,0.52,0.5496,1.77
Wonka Gum,Other,Pacific,First Class,Secret Factory,Lot's O' Nuts,False,6,16.25,3.29,2.11,-1.19,36.0,0.52,0.5603,0.66
Wonka Gum,Other,Pacific,First Class,Secret Factory,Wicked Choccy's,False,6,16.25,3.29,4.73,1.44,-43.7,0.52,0.4863,-0.55
Wonka Gum,Other,Pacific,First Class,Secret Factory,Sugar Shack,False,6,16.25,3.29,3.16,-0.13,3.9,0.52,0.5333,0.22
Wonka Gum,Other,Pacific,First Class,Secret Factory,Secret Factory,True,6,16.25,3.29,3.52,0.23,-7.1,0.52,0.5215,0.02
Wonka Gum,Other,Pacific,First Class,Secret Factory,The Other Factory,False,6,16.25,3.29,3.8,0.51,-15.4,0.52,0.5142,-0.09
Wonka Gum,Other,Pacific,Same Day,Secret Factory,Lot's O' Nuts,False,3,17.5,1.16,0.7,-0.47,40.2,0.52,0.5745,0.95
Wonka Gum,Other,Pacific,Same Day,Secret Factory,Wicked Choccy's,False,3,17.5,1.16,1.52,0.36,-30.6,0.52,0.4831,-0.65
Wonka Gum,Other,Pacific,Same Day,Secret Factory,Sugar Shack,False,3,17.5,1.16,1.28,0.11,-9.8,0.52,0.5232,0.06
Wonka Gum,Other,Pacific,Same Day,Secret Factory,Secret Factory,True,3,17.5,1.16,1.31,0.14,-12.2,0.52,0.5205,0.01
Wonka Gum,Other,Pacific,Same Day,Secret Factory,The Other Factory,False,3,17.5,1.16,1.31,0.15,-12.9,0.52,0.5183,-0.03
Wonka Gum,Other,Pacific,Second Class,Secret Factory,Lot's O' Nuts,False,8,31.25,5.91,3.38,-2.53,42.8,0.52,0.5643,1.38
Wonka Gum,Other,Pacific,Second Class,Secret Factory,Wicked Choccy's,False,8,31.25,5.91,7.76,1.85,-31.2,0.52,0.4891,-0.96
Wonka Gum,Other,Pacific,Second Class,Secret Factory,Sugar Shack,False,8,31.25,5.91,5.03,-0.89,15.0,0.52,0.5314,0.36
Wonka Gum,Other,Pacific,Second Class,Secret Factory,Secret Factory,True,8,31.25,5.91,6.04,0.12,-2.1,0.52,0.5215,0.05
Wonka Gum,Other,Pacific,Second Class,Secret Factory,The Other Factory,False,8,31.25,5.91,6.15,0.24,-4.0,0.52,0.5158,-0.13
Wonka Gum,Other,Pacific,Standard Class,Secret Factory,Lot's O' Nuts,False,11,31.25,8.85,4.19,-4.66,52.7,0.52,0.5706,1.58
Wonka Gum,Other,Pacific,Standard Class,Secret Factory,Wicked Choccy's,False,11,31.25,8.85,11.46,2.6,-29.4,0.52,0.4901,-0.93
Wonka Gum,Other,Pacific,Standard Class,Secret Factory,Sugar Shack,False,11,31.25,8.85,8.11,-0.74,8.4,0.52,0.5282,0.26
Wonka Gum,Other,Pacific,Standard Class,Secret Factory,Secret Factory,True,11,31.25,8.85,8.78,-0.07,0.8,0.52,0.5208,0.03
Wonka Gum,Other,Pacific,Standard Class,Secret Factory,The Other Factory,False,11,31.25,8.85,9.23,0.38,-4.3,0.52,0.5171,-0.09
